id,neighbourhood_cleansed,city,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_wash,has_washer,has_garden,has_balcony,LSOA11CD,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,minutes_to_town,minutes_to_rail,minutes_to_airport,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
42689192,Stoke Bishop,Bristol,51.48491,-2.65184,Private room in house,2,1.0,1.0,33.0,1,1,36,0,0,1,1,1,0,0,0,0,0,E01014643,38.928000000000004,266475.0,23,40,69,0,0,1,0
44526622,Ashley,Bristol,51.46888,-2.57566,Entire apartment,2,1.0,1.0,49.0,2,1125,319,5,0,1,1,0,1,1,1,0,0,E01014486,42.57899999999999,315000.0,19,28,55,1,0,0,0
44554165,Central,Bristol,51.45388,-2.58957,Entire apartment,2,1.0,1.0,85.0,2,15,230,20,0,1,1,0,1,1,1,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
40377710,Avonmouth & Lawrence Weston,Bristol,51.48718,-2.67942,Private room in house,2,2.0,2.0,21.0,1,30,328,1,0,1,1,1,1,1,1,1,0,E01014494,15.638,252500.0,25,37,64,0,0,1,0
40393536,Clifton Down,Bristol,51.45774,-2.61165,Private room in townhouse,2,3.0,1.0,46.0,1,1125,365,8,0,1,1,0,1,1,1,0,0,E01014554,10.289000000000001,360000.0,9,25,52,0,0,1,0
40449381,Easton,Bristol,51.45601,-2.5588900000000003,Private room in apartment,2,1.0,1.0,40.0,1,1125,177,11,1,1,0,1,0,0,0,0,0,E01014567,24.805999999999997,249000.0,21,18,49,0,0,1,0
40463868,Southville,Bristol,51.44448,-2.60418,Private room in house,2,1.0,1.0,25.0,1,30,23,30,0,1,1,0,0,1,1,1,0,E01014698,11.478,375500.0,9,22,32,0,0,1,0
42664646,Southville,Bristol,51.44399,-2.59072,Entire house,2,1.0,1.0,69.0,1,4,300,19,0,1,1,1,1,1,1,1,0,E01033359,43.035,235000.0,12,17,24,1,0,0,0
40468365,Bishopsworth,Bristol,51.41755,-2.61675,Entire apartment,2,1.0,1.0,55.0,2,60,159,5,0,1,1,1,1,1,1,0,0,E01014600,30.138,255000.0,30,36,27,1,0,0,0
41259723,Bedminster,Bristol,51.44262,-2.62902,Entire apartment,2,1.0,1.0,75.0,2,1125,247,34,1,1,1,1,1,1,1,0,0,E01014695,28.371,310500.0,8,27,32,1,0,0,0
41336596,Clifton,Bristol,51.45405,-2.62372,Private room in apartment,2,1.0,1.0,54.0,1,1125,153,16,1,1,1,1,1,1,1,1,1,E01014547,7.131,390000.0,5,32,57,0,0,1,0
45354577,Central,Bristol,51.44938,-2.59765,Entire guest suite,2,1.0,1.0,144.0,1,365,116,0,0,1,0,0,1,0,0,0,0,E01033345,15.427,332500.0,11,16,35,1,0,0,0
45354432,Central,Bristol,51.45349,-2.59172,Entire guest suite,2,1.0,1.0,103.0,1,365,54,0,0,1,0,0,0,0,0,0,0,E01014540,22.838,390000.0,7,16,33,1,0,0,0
45344222,Cotham,Bristol,51.47002,-2.60407,Entire apartment,2,1.0,1.0,75.0,2,1125,114,0,0,1,1,1,1,1,1,0,0,E01014561,9.312999999999999,392500.0,11,23,53,1,0,0,0
42380549,Ashley,Bristol,51.46712,-2.57996,Private room in house,2,2.0,1.0,40.0,1,60,61,6,1,1,1,1,1,0,0,0,1,E01014486,42.57899999999999,315000.0,19,28,55,0,0,1,0
45293421,St George West,Bristol,51.46253,-2.54093,Private room in apartment,2,1.0,1.0,25.0,1,1125,39,1,1,1,1,1,0,0,0,0,0,E01014686,25.11,248000.0,19,32,65,0,0,1,0
42347659,Clifton Down,Bristol,51.46667,-2.6170299999999997,Entire apartment,2,1.0,1.0,90.0,1,1125,266,1,0,1,1,1,0,1,1,0,0,E01014556,7.265,485000.0,18,32,60,1,0,0,0
41816616,Eastville,Bristol,51.472,-2.56196,Private room in bed and breakfast,2,1.0,1.0,22.0,1,1125,246,6,0,1,1,1,0,1,1,0,0,E01014574,41.99100000000001,234000.0,16,23,53,0,0,1,0
45284266,Ashley,Bristol,51.4666,-2.58272,Private room in hut,2,1.0,1.0,60.0,1,1125,307,1,0,1,0,1,1,1,1,0,0,E01014489,35.292,252000.0,13,24,48,0,0,1,0
41878408,Henbury & Brentry,Bristol,51.51308,-2.62317,Private room in house,2,1.0,1.0,30.0,1,31,180,0,0,1,1,1,1,0,0,0,0,E01014602,38.754,207500.0,19,44,84,0,0,1,0
45282639,Lockleaze,Bristol,51.485820000000004,-2.5752,Private room in house,2,1.0,1.0,23.0,1,1125,1,1,0,1,1,1,0,1,1,1,0,E01014662,22.357,273000.0,15,33,70,0,0,1,0
45279689,Clifton Down,Bristol,51.462379999999996,-2.61029,Entire apartment,2,1.0,1.0,63.0,1,1125,267,6,0,1,1,0,1,1,1,0,1,E01014552,7.311,400000.0,16,29,59,1,0,0,0
41931803,Hotwells & Harbourside,Bristol,51.449729999999995,-2.60353,Entire apartment,2,1.0,1.0,91.0,1,1125,331,17,1,1,1,1,1,1,1,0,0,E01033345,15.427,332500.0,11,16,35,1,0,0,0
45279497,Stoke Bishop,Bristol,51.47267,-2.6313299999999997,Private room in apartment,2,1.0,1.0,35.0,1,14,329,0,0,1,1,1,1,1,1,0,0,E01014710,5.655,458375.0,24,40,62,0,0,1,0
45233924,Central,Bristol,51.460770000000004,-2.5926400000000003,Entire apartment,2,1.0,1.0,89.0,1,365,12,0,0,1,1,0,1,1,1,0,0,E01033342,21.986,213750.0,9,18,41,1,0,0,0
42330348,Lawrence Hill,Bristol,51.45267,-2.5783,Private room in apartment,2,2.0,1.0,38.0,1,12,178,6,1,0,1,0,0,1,1,0,0,E01033352,30.136999999999997,245000.0,20,21,38,0,0,1,0
42326202,Central,Bristol,51.463770000000004,-2.59105,Entire apartment,2,1.0,1.0,73.0,3,1125,248,6,0,1,1,1,1,1,1,1,1,E01033367,56.997,311250.0,12,23,46,1,0,0,0
45217128,Ashley,Bristol,51.46802,-2.58102,Private room in house,2,1.0,1.0,90.0,2,32,6,0,0,1,0,0,1,0,0,0,0,E01014488,23.618000000000002,455000.0,15,28,54,0,0,1,0
41959327,Horfield,Bristol,51.49132,-2.58947,Private room in camper/rv,2,1.0,1.0,20.0,1,1125,297,3,0,1,1,1,1,1,1,0,0,E01014636,37.821999999999996,378000.0,15,35,69,0,0,1,0
45159406,Ashley,Bristol,51.4607,-2.5904700000000003,Private room in apartment,2,1.0,1.0,70.0,2,7,26,1,0,1,0,0,0,0,0,0,0,E01033347,36.303000000000004,265500.0,12,22,45,0,0,1,0
42311214,Stoke Bishop,Bristol,51.4862,-2.65137,Private room in house,2,1.0,1.0,36.0,1,1125,27,1,0,1,1,1,0,0,0,0,0,E01014643,38.928000000000004,266475.0,23,40,69,0,0,1,0
42038513,Stoke Bishop,Bristol,51.471270000000004,-2.61637,Entire serviced apartment,2,1.0,1.0,95.0,2,120,88,12,1,1,1,1,1,1,1,0,0,E01014709,11.405,325000.0,28,45,68,1,0,0,0
45151409,Central,Bristol,51.461420000000004,-2.59374,Entire apartment,2,1.0,1.0,99.0,1,365,364,1,0,1,1,0,1,1,1,0,0,E01033367,56.997,311250.0,12,23,46,1,0,0,0
42057424,Clifton Down,Bristol,51.4593,-2.61192,Entire apartment,2,1.0,1.0,57.0,1,1125,0,9,0,1,1,1,1,1,1,0,0,E01014551,13.315999999999999,340000.0,13,28,53,1,0,0,0
45151401,Central,Bristol,51.45991,-2.59252,Entire apartment,2,1.0,1.0,97.0,1,365,364,0,0,1,1,0,1,1,1,0,0,E01033342,21.986,213750.0,9,18,41,1,0,0,0
45095957,Clifton Down,Bristol,51.46392,-2.60845,Entire apartment,2,1.0,1.0,65.0,1,1125,333,1,0,1,1,0,1,1,1,0,0,E01014558,15.565999999999999,381375.0,16,29,55,1,0,0,0
45096180,Clifton Down,Bristol,51.46391,-2.61044,Entire apartment,2,1.0,1.0,76.0,1,1125,345,6,0,1,1,0,1,1,1,0,0,E01014551,13.315999999999999,340000.0,13,28,53,1,0,0,0
45096409,Clifton Down,Bristol,51.46287,-2.6104,Entire apartment,2,1.0,1.0,66.0,1,1125,305,2,0,1,1,0,1,1,1,0,0,E01014551,13.315999999999999,340000.0,13,28,53,1,0,0,0
45354429,Central,Bristol,51.45426,-2.5937,Entire guest suite,2,1.0,1.0,113.0,1,365,54,0,0,1,0,0,0,0,0,0,0,E01014540,22.838,390000.0,7,16,33,1,0,0,0
42385125,St George West,Bristol,51.45876,-2.54658,Entire apartment,2,1.0,1.0,102.0,2,4,21,10,0,1,1,1,1,1,1,0,0,E01014684,30.435,225000.0,16,25,57,1,0,0,0
45354571,Central,Bristol,51.44955,-2.59599,Entire guest suite,2,1.0,1.0,144.0,1,365,116,0,0,1,0,0,1,0,0,0,0,E01014540,22.838,390000.0,7,16,33,1,0,0,0
45354437,Central,Bristol,51.45281,-2.59167,Entire guest suite,2,1.0,1.0,113.0,1,365,54,0,0,1,0,0,0,0,0,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
41424070,Brislington West,Bristol,51.42988,-2.55801,Private room in townhouse,2,2.0,1.0,40.0,1,3,365,9,1,1,0,0,0,0,0,0,0,E01014534,19.722,270000.0,15,22,50,0,0,1,0
44652099,Ashley,Bristol,51.46777,-2.5848299999999997,Private room in townhouse,2,1.0,1.0,109.0,1,1125,90,3,0,1,0,1,1,1,1,0,0,E01014488,23.618000000000002,455000.0,15,28,54,0,0,1,0
41484623,Central,Bristol,51.44705,-2.59612,Private room in apartment,2,1.0,1.0,35.0,4,1125,313,3,0,1,1,0,0,1,1,0,1,E01014540,22.838,390000.0,7,16,33,0,0,1,0
44672013,Lawrence Hill,Bristol,51.45539,-2.58176,Entire guest suite,2,1.0,1.0,1000.0,1,1125,365,0,0,0,0,0,0,0,0,0,0,E01033353,36.378,195000.0,14,15,38,1,0,0,0
41497836,Frome Vale,Bristol,51.48695,-2.52135,Private room in house,2,1.0,1.0,25.0,1,365,66,11,1,1,1,1,1,1,1,1,1,E01014589,59.283,235500.0,15,43,78,0,0,1,0
45354557,Central,Bristol,51.44935,-2.59709,Entire guest suite,2,1.0,1.0,144.0,1,365,116,0,0,1,0,0,1,0,0,0,0,E01014540,22.838,390000.0,7,16,33,1,0,0,0
44675060,Ashley,Bristol,51.46086,-2.5861,Entire apartment,2,1.0,1.0,60.0,1,1125,75,0,0,1,1,0,1,1,1,0,0,E01033347,36.303000000000004,265500.0,12,22,45,1,0,0,0
41521915,Bedminster,Bristol,51.439009999999996,-2.60354,Private room in house,2,1.0,1.0,50.0,2,1125,85,2,0,1,1,1,0,1,1,1,0,E01033364,21.267,302760.0,10,21,22,0,0,1,0
45354553,Central,Bristol,51.450109999999995,-2.58669,Entire guest suite,2,1.0,1.0,57.0,1,365,117,0,0,1,0,0,0,0,0,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
44683860,Ashley,Bristol,51.46693,-2.58409,Private room in townhouse,2,1.0,1.0,120.0,1,1125,90,3,0,1,0,1,1,1,1,0,0,E01014489,35.292,252000.0,13,24,48,0,0,1,0
45354538,Central,Bristol,51.451679999999996,-2.58655,Entire guest suite,2,1.0,1.0,57.0,1,365,117,0,0,1,0,0,0,0,0,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
42479818,Ashley,Bristol,51.46544,-2.58622,Private room in house,2,2.0,1.0,35.0,1,1125,4,0,0,1,1,1,1,1,1,1,1,E01014489,35.292,252000.0,13,24,48,0,0,1,0
44740596,Brislington West,Bristol,51.43314,-2.54964,Private room in house,2,1.0,1.0,34.0,1,5,61,4,0,1,1,1,0,1,1,1,0,E01014535,13.71,285000.0,19,25,36,0,0,1,0
42423373,Cotham,Bristol,51.468579999999996,-2.60605,Entire apartment,2,1.0,1.0,93.0,2,30,72,33,0,1,1,1,1,1,1,0,0,E01014560,9.512,348000.0,17,30,58,1,0,0,0
41524871,Horfield,Bristol,51.49302,-2.5789999999999997,Private room in house,2,1.0,1.0,60.0,1,1125,365,0,1,1,1,1,0,1,1,1,0,E01014635,13.677,327000.0,12,28,65,0,0,1,0
41547835,Clifton,Bristol,51.45239,-2.62187,Private room in apartment,2,1.0,1.0,47.0,1,1125,357,7,0,1,0,0,1,1,1,0,0,E01014547,7.131,390000.0,5,32,57,0,0,1,0
45354532,Central,Bristol,51.44983,-2.58658,Entire guest suite,2,1.0,1.0,57.0,1,365,116,0,0,1,0,0,0,0,0,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
45354528,Central,Bristol,51.4514,-2.58566,Entire guest suite,2,1.0,1.0,76.0,1,365,117,0,0,1,0,0,0,0,0,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
41574756,Bishopston & Ashley Down,Bristol,51.48536,-2.5882,Private room in townhouse,2,1.0,1.0,45.0,3,1125,202,0,0,1,1,0,0,1,1,0,0,E01014637,10.85,420000.0,8,28,61,0,0,1,0
41583546,Hotwells & Harbourside,Bristol,51.4546,-2.60695,Private room in townhouse,2,1.0,1.0,70.0,2,14,36,1,0,1,0,0,1,0,0,1,0,E01033344,24.805,305500.0,11,20,38,0,0,1,0
45354520,Central,Bristol,51.44958,-2.5851599999999997,Entire guest suite,2,1.0,1.0,76.0,1,365,117,0,0,1,0,0,0,0,0,0,0,E01033353,36.378,195000.0,14,15,38,1,0,0,0
45354516,Central,Bristol,51.45042,-2.58573,Entire guest suite,2,1.0,1.0,76.0,1,365,117,0,0,1,0,0,0,0,0,0,0,E01033355,28.305,250000.0,11,13,28,1,0,0,0
42420843,Ashley,Bristol,51.46731,-2.57904,Private room in house,2,2.0,1.0,45.0,1,90,143,5,1,1,1,0,1,0,0,0,1,E01014486,42.57899999999999,315000.0,19,28,55,0,0,1,0
41613283,Hotwells & Harbourside,Bristol,51.45525,-2.60567,Private room in guest suite,2,1.0,1.0,159.0,1,1125,303,0,0,0,0,0,0,0,0,0,0,E01033344,24.805,305500.0,11,20,38,0,0,1,0
45354448,Central,Bristol,51.454029999999996,-2.5914900000000003,Entire guest suite,2,1.0,1.0,103.0,1,365,53,0,0,1,0,0,0,0,0,0,0,E01014540,22.838,390000.0,7,16,33,1,0,0,0
40056112,Ashley,Bristol,51.46008,-2.58677,Private room in apartment,2,1.0,1.0,60.0,7,60,89,0,0,1,1,0,1,0,0,0,0,E01033347,36.303000000000004,265500.0,12,22,45,0,0,1,0
44554986,Hillfields,Bristol,51.4792,-2.5211900000000003,Private room in house,2,1.0,1.0,40.0,1,365,89,0,0,1,1,1,0,1,1,0,0,E01032519,16.178,257450.0,10,40,72,0,0,1,0
45430728,St George Central,Bristol,51.46447,-2.50889,Entire apartment,2,1.0,1.0,44.0,1,1125,180,0,0,1,0,0,1,0,0,0,0,E01014924,22.559,214950.0,6,41,78,1,0,0,0
39545681,Clifton Down,Bristol,51.46432,-2.61788,Entire apartment,2,1.0,1.0,145.0,1,1125,344,1,0,1,1,0,1,1,1,0,0,E01014552,7.311,400000.0,16,29,59,1,0,0,0
45820078,Lockleaze,Bristol,51.48645,-2.5659799999999997,Entire apartment,2,1.0,1.0,25.0,2,7,23,2,0,1,1,1,1,1,1,0,0,E01014663,44.025,242000.0,18,36,68,1,0,0,0
44155795,Eastville,Bristol,51.478320000000004,-2.5415400000000004,Private room in apartment,2,1.0,1.0,421.0,1,1125,90,0,0,1,0,1,1,1,1,0,0,E01014571,27.504,292000.0,13,37,71,0,0,1,0
43602914,Ashley,Bristol,51.46018,-2.58472,Private room in loft,2,1.0,1.0,50.0,1,1125,89,0,0,1,0,0,0,0,0,0,0,E01033347,36.303000000000004,265500.0,12,22,45,0,0,1,0
44243987,Cotham,Bristol,51.468109999999996,-2.60213,Entire apartment,2,1.0,1.0,62.0,2,1125,22,3,0,1,1,0,1,0,0,0,0,E01014562,11.967,422025.0,14,25,55,1,0,0,0
45810069,Ashley,Bristol,51.468109999999996,-2.57158,Private room in house,2,1.0,1.0,30.0,1,7,162,1,0,1,0,1,0,0,0,0,0,E01014485,21.709,338500.0,21,24,54,0,0,1,0
44271822,Clifton,Bristol,51.45649,-2.6097099999999998,Entire apartment,2,1.0,1.0,75.0,1,10,51,26,1,1,1,1,0,1,1,1,1,E01014554,10.289000000000001,360000.0,9,25,52,1,0,0,0
44274784,Ashley,Bristol,51.45947,-2.58987,Entire apartment,2,1.0,1.0,71.0,3,1125,0,2,0,1,1,1,0,1,1,0,0,E01033347,36.303000000000004,265500.0,12,22,45,1,0,0,0
43553873,Clifton Down,Bristol,51.46976,-2.61665,Entire serviced apartment,2,1.0,1.0,95.0,2,1125,353,5,1,1,1,1,1,1,1,0,0,E01014556,7.265,485000.0,18,32,60,1,0,0,0
39577433,Brislington East,Bristol,51.45016,-2.54973,Private room in house,2,1.0,1.0,45.0,1,14,270,16,1,1,0,1,0,0,0,0,0,E01014528,12.845999999999998,260000.0,34,34,65,0,0,1,0
45696130,Southville,Bristol,51.44297,-2.60016,Entire villa,2,1.0,1.0,87.0,2,365,354,0,0,1,1,0,1,0,0,0,0,E01033361,38.92,231000.0,6,19,30,1,0,0,0
39626441,Cotham,Bristol,51.46985,-2.6063099999999997,Private room in house,2,2.0,1.0,39.0,1,1125,314,14,0,1,1,1,1,1,1,1,0,E01014560,9.512,348000.0,17,30,58,0,0,1,0
45632201,Horfield,Bristol,51.5018,-2.58002,Entire apartment,2,1.0,1.0,73.0,1,1125,238,0,0,0,1,1,1,1,1,0,0,E01014908,7.457000000000001,358000.0,17,24,68,1,0,0,0
45622207,Filwood,Bristol,51.42212,-2.59556,Entire apartment,2,1.0,1.0,490.0,20,22,365,0,0,1,1,1,1,1,1,0,0,E01014582,55.31,197500.0,21,35,44,1,0,0,0
39671221,Horfield,Bristol,51.4892,-2.58339,Private room in house,2,1.0,1.0,48.0,2,28,76,2,0,1,1,1,1,1,1,0,0,E01014635,13.677,327000.0,12,28,65,0,0,1,0
39709127,Southville,Bristol,51.441340000000004,-2.59614,Entire apartment,2,1.0,1.0,64.0,2,1125,0,4,1,1,1,1,1,1,1,0,0,E01033359,43.035,235000.0,12,17,24,1,0,0,0
39771346,Windmill Hill,Bristol,51.43929,-2.5912900000000003,Private room in house,2,1.0,1.0,42.0,1,1125,365,21,1,1,1,1,0,1,1,1,0,E01014734,13.868,378000.0,17,17,34,0,0,1,0
39807999,Clifton Down,Bristol,51.45865,-2.61002,Private room in house,2,1.0,1.0,69.0,1,1125,30,20,1,1,0,1,1,1,1,0,1,E01014551,13.315999999999999,340000.0,13,28,53,0,0,1,0
44302156,Easton,Bristol,51.46825,-2.55441,Private room in house,2,1.0,1.0,25.0,1,4,31,1,0,1,1,0,1,1,1,0,0,E01014570,24.343000000000004,317000.0,22,26,56,0,0,1,0
43541090,Lawrence Hill,Bristol,51.46278,-2.5678799999999997,Private room in house,2,1.0,1.0,45.0,2,1125,178,0,0,1,1,1,1,1,1,0,0,E01014655,48.956,289250.0,19,21,51,0,0,1,0
44327490,Southville,Bristol,51.44511,-2.60538,Private room in bed and breakfast,2,1.0,1.0,67.0,1,1125,257,1,0,1,0,1,1,0,0,0,0,E01014701,14.494000000000002,451000.0,9,22,35,0,0,1,0
44348593,Clifton Down,Bristol,51.46383,-2.60859,Entire apartment,2,1.0,1.0,64.0,1,1125,353,9,0,1,1,0,1,1,1,0,0,E01014558,15.565999999999999,381375.0,16,29,55,1,0,0,0
39831002,Frome Vale,Bristol,51.47918,-2.53392,Private room in house,2,1.0,1.0,22.0,1,1125,0,12,0,1,1,1,1,1,1,0,0,E01014588,29.732,308000.0,6,35,68,0,0,1,0
45558834,Central,Bristol,51.44887,-2.5941400000000003,Private room in house,2,1.0,2.0,75.0,1,1125,3,1,0,1,1,1,1,1,1,0,0,E01014540,22.838,390000.0,7,16,33,0,0,1,0
39838010,Hotwells & Harbourside,Bristol,51.4558,-2.60511,Entire apartment,2,1.0,1.0,75.0,2,1125,51,6,0,1,1,0,1,1,1,0,0,E01014542,15.672,318000.0,6,20,38,1,0,0,0
39908088,St George Troopers Hill,Bristol,51.4556,-2.5283599999999997,Entire apartment,2,1.0,1.0,48.0,3,28,289,24,1,1,1,1,1,1,1,0,0,E01014678,20.498,222500.0,21,37,71,1,0,0,0
45840613,Horfield,Bristol,51.50185,-2.57816,Entire apartment,2,1.0,1.0,73.0,1,1125,175,0,0,0,1,1,1,1,1,0,1,E01014909,13.019,245000.0,17,21,58,1,0,0,0
43653913,Clifton,Bristol,51.458009999999994,-2.6143099999999997,Tent,2,0.0,1.0,475.0,1,1125,364,0,0,0,0,0,0,0,0,0,0,E01014554,10.289000000000001,360000.0,9,25,52,1,0,0,0
45529566,Lockleaze,Bristol,51.49666,-2.5427,Private room in townhouse,2,1.0,1.0,24.0,1,2,0,0,0,1,1,1,0,0,0,0,0,E01033333,8.697000000000001,359950.0,24,22,65,0,0,1,0
45864435,Bedminster,Bristol,51.43677,-2.61342,Tiny house,2,1.0,1.0,28.0,2,7,82,0,0,1,1,0,0,0,0,0,0,E01014504,12.625,353500.0,9,24,23,1,0,0,0
43942968,Avonmouth & Lawrence Weston,Bristol,51.496,-2.64895,Private room in bungalow,2,1.0,1.0,50.0,1,7,264,0,0,1,0,0,1,0,0,0,0,E01014642,16.676,322500.0,17,47,80,0,0,1,0
38904614,Ashley,Bristol,51.470909999999996,-2.5843599999999998,Private room in house,2,1.0,1.0,45.0,2,30,73,24,1,1,0,0,0,0,0,0,0,E01014487,16.847,317500.0,8,26,55,0,0,1,0
283495,Rochdale District,Manchester,53.56259,-2.21945,Private room in house,2,1.0,1.0,60.0,3,1125,365,10,0,1,1,1,1,1,1,0,0,E01005554,29.889,181995.0,19,60,93,0,0,1,0
39095167,Knowle,Bristol,51.42805,-2.57828,Private room in house,2,1.0,1.0,27.0,2,14,153,0,0,1,1,1,1,1,1,0,0,E01014647,48.114,215000.0,16,24,36,0,0,1,0
159189,Rochdale District,Manchester,53.61537,-2.19885,Shared room in house,2,1.0,1.0,55.0,1,3,365,0,0,1,1,1,1,1,1,0,0,E01005574,9.801,300000.0,18,67,108,0,0,0,1
85109,City Centre,Manchester,53.480740000000004,-2.2318599999999997,Private room in apartment,2,1.0,1.0,54.0,2,14,0,435,0,1,1,1,1,1,1,0,1,E01033654,25.732,160000.0,14,2,29,0,0,1,0
39120729,Southmead,Bristol,51.50388,-2.60445,Entire apartment,2,1.0,1.0,50.0,4,90,36,19,0,1,1,1,1,1,1,0,0,E01014694,37.63,210750.0,18,42,85,1,0,0,0
43762200,Central,Bristol,51.45433,-2.59213,Room in aparthotel,2,1.0,1.0,144.0,1,1125,151,8,0,1,1,0,1,0,0,0,0,E01014540,22.838,390000.0,7,16,33,0,1,0,0
46004657,Clifton Down,Bristol,51.45874,-2.61069,Private room in apartment,2,1.0,1.0,33.0,1,1125,362,0,0,1,1,1,1,1,1,0,0,E01014554,10.289000000000001,360000.0,9,25,52,0,0,1,0
39192503,Cotham,Bristol,51.47078,-2.60778,Private room in apartment,2,1.0,1.0,51.0,3,31,41,0,1,1,1,1,0,1,1,0,0,E01014559,8.067,756950.0,17,31,59,0,0,1,0
43982957,Ashley,Bristol,51.4623,-2.58696,Entire apartment,2,1.0,1.0,92.0,2,1125,170,4,1,1,1,1,1,1,1,0,0,E01033347,36.303000000000004,265500.0,12,22,45,1,0,0,0
45983068,Clifton Down,Bristol,51.45872,-2.61207,Private room in apartment,2,1.0,1.0,35.0,1,1125,362,0,0,1,1,1,1,1,1,0,0,E01014551,13.315999999999999,340000.0,13,28,53,0,0,1,0
44044351,Bishopston & Ashley Down,Bristol,51.474709999999995,-2.58564,Entire serviced apartment,2,1.0,1.0,110.0,2,1125,24,5,1,1,1,1,1,1,1,1,1,E01014512,12.199000000000002,570400.0,9,34,59,1,0,0,0
43702981,Frome Vale,Bristol,51.48318,-2.5364299999999997,Entire guesthouse,2,1.0,1.0,52.0,1,1125,308,0,0,1,1,1,1,0,0,1,0,E01014588,29.732,308000.0,6,35,68,1,0,0,0
39475183,Knowle,Bristol,51.43636,-2.57897,Entire guesthouse,2,1.0,1.0,45.0,2,14,330,40,1,1,1,1,1,0,0,0,1,E01014650,25.945,287500.0,13,22,40,1,0,0,0
45938001,Cotham,Bristol,51.4646,-2.5918200000000002,Entire apartment,2,1.0,1.0,70.0,3,1125,160,0,0,1,1,1,1,1,1,0,0,E01033367,56.997,311250.0,12,23,46,1,0,0,0
44085131,Easton,Bristol,51.45838,-2.55706,Private room in apartment,2,1.0,1.0,20.0,3,1125,321,4,0,1,1,1,1,1,1,0,1,E01014566,28.705,250000.0,19,20,50,0,0,1,0
44098413,Central,Bristol,51.45655,-2.59062,Entire apartment,2,1.0,1.0,71.0,2,60,32,21,1,1,1,1,1,1,1,0,0,E01014540,22.838,390000.0,7,16,33,1,0,0,0
44115388,St George Central,Bristol,51.46482,-2.5347,Shepherd's hut,2,0.0,1.0,35.0,2,1125,365,0,0,0,0,0,0,0,0,0,0,E01014685,39.046,221500.0,18,36,72,1,0,0,0
44119632,Stoke Bishop,Bristol,51.46663,-2.64762,Barn,2,1.0,2.0,150.0,1,1125,26,15,0,1,1,1,1,1,1,1,1,E01014766,9.722000000000001,575000.0,24,41,66,1,0,0,0
45925141,Lockleaze,Bristol,51.48937,-2.57967,Private room in house,2,1.0,1.0,20.0,2,14,108,0,0,1,0,0,0,0,0,0,0,E01014662,22.357,273000.0,15,33,70,0,0,1,0
44143417,Horfield,Bristol,51.49592,-2.58622,Private room in apartment,2,1.0,1.0,429.0,1,1125,90,0,0,1,0,0,1,0,0,0,0,E01014631,17.814,315000.0,18,28,70,0,0,1,0
45920680,Clifton Down,Bristol,51.45888,-2.61249,Private room in apartment,2,1.0,1.0,27.0,1,365,170,0,0,1,1,0,1,1,1,0,0,E01014551,13.315999999999999,340000.0,13,28,53,0,0,1,0
45896032,Southville,Bristol,51.44323,-2.59077,Private room in apartment,2,1.0,1.0,26.0,1,1125,74,0,0,1,0,0,0,0,0,0,0,E01033359,43.035,235000.0,12,17,24,0,0,1,0
45557867,Clifton,Bristol,51.45675,-2.6084099999999997,Private room in apartment,2,1.0,1.0,50.0,2,3,92,2,0,1,0,1,1,1,1,0,0,E01014554,10.289000000000001,360000.0,9,25,52,0,0,1,0
42225636,Lawrence Hill,Bristol,51.452009999999994,-2.57753,Private room in apartment,2,1.0,1.0,65.0,2,7,83,0,1,1,1,0,1,1,1,0,0,E01033352,30.136999999999997,245000.0,20,21,38,0,0,1,0
43429783,Hotwells & Harbourside,Bristol,51.45588,-2.60774,Entire apartment,2,1.0,1.0,64.0,2,1125,333,13,1,1,1,1,1,1,1,0,0,E01033344,24.805,305500.0,11,20,38,1,0,0,0
39984560,Clifton Down,Bristol,51.46417,-2.60736,Entire apartment,2,1.0,1.0,50.0,2,1125,85,27,0,1,1,1,1,1,1,1,0,E01014558,15.565999999999999,381375.0,16,29,55,1,0,0,0
39937209,Clifton,Bristol,51.4539,-2.62006,Entire apartment,2,1.0,1.0,44.0,1,1125,38,11,0,1,1,0,1,1,1,0,0,E01014547,7.131,390000.0,5,32,57,1,0,0,0
39914485,Clifton,Bristol,51.4554,-2.60974,Entire serviced apartment,2,1.0,1.0,102.0,1,1125,306,0,0,1,1,1,1,1,1,0,0,E01014555,15.350999999999999,317500.0,9,28,53,1,0,0,0
44353419,Westbury-on-Trym & Henleaze,Bristol,51.49242,-2.61732,Private room in house,2,1.0,1.0,60.0,1,7,28,1,0,1,0,1,1,1,1,0,0,E01014719,8.452,425000.0,4,38,71,0,0,1,0
